Name,Yelp Rating,NYC Rating
lolas-tapas-bar-and-mediterranean-trattoria-brooklyn,4.0,9.0
new-grace-chinese-kitchen-brooklyn,2.5,20.903225806451612
bagel-time-whitestone,4.0,20.0625
augurs-well-new-york,4.0,20.125
blue-coco-new-york,4.0,15.0
xhale-hookah-lounge-forest-hills,3.0,15.153846153846153
maoz-vegetarian-new-york-9,4.0,8.75
the-half-king-bar-and-restaurant-new-york-2,3.5,12.875
villa-mosconi-new-york,4.0,15.588235294117647
farrells-brooklyn,4.0,16.523809523809526
brennan-and-carr-brooklyn-2,4.0,18.6
el-sol-de-quito-brooklyn,2.0,20.78723404255319
the-islands-brooklyn-2,4.5,11.142857142857142
lychee-house-new-york,3.5,9.636363636363637
aldea-new-york,4.0,15.555555555555555
hummus-kitchen-new-york,4.0,11.833333333333334
zenon-taverna-astoria,4.0,14.407407407407407
barraca-new-york,3.5,5.0
pizza-plus-brooklyn-2,4.0,36.957142857142856
marthas-country-bakery-forest-hills,4.0,10.133333333333333
dellanima-new-york,4.0,17.885714285714286
bagel-cafe-23-cedar-grove,4.5,13.555555555555555
yooglers-frozen-yogurt-new-york-2,4.5,16.46153846153846
hi-tea-cafe-brooklyn,4.5,2.75
café-china-new-york-2,3.5,49.916666666666664
dizzys-bar-and-diner-new-york,3.0,14.875
la-abundancia-bakery-and-restaurant-jackson-heights,2.5,14.833333333333334
maslow-6-new-york,4.0,22.133333333333333
el-pollo-iii-brooklyn,4.0,26.451612903225808
cafe-27-new-york,3.5,16.76086956521739
shillelagh-tavern-astoria,3.0,22.19148936170213
cosmic-diner-new-york,2.5,13.6
cacio-e-pepe-new-york,3.5,17.54054054054054
cinema-new-york-4,3.0,21.058823529411764
apicius-astoria,3.5,20.233333333333334
cocoa-grinder-brooklyn,4.5,28.285714285714285
la-gran-via-bakery-brooklyn,4.0,14.4
sammys-noodle-shop-and-grill-new-york,3.5,19.027027027027028
incognito-bistro-new-york,3.5,26.479166666666668
colonie-brooklyn,4.0,14.5
amc-loews-lincoln-square-13-new-york,4.0,16.22222222222222
kentucky-fried-chicken-brooklyn-10,3.0,13.659090909090908
cafe-wha-new-york,3.5,0.0
fat-cat-new-york-2,4.0,8.208333333333334
banh-mi-zon-new-york,4.0,8.25
el-parador-cafe-new-york,4.0,16.21875
central-park-new-york,5.0,32.38235294117647
blossom-bakery-new-york-2,4.0,12.857142857142858
mancinnis-montclair,4.5,26.78787878787879
il-laboratorio-del-gelato-new-york,4.0,11.818181818181818
ervs-on-beekman-prospect-lefferts-gardens,4.5,8.6
peacock-alley-new-york,3.5,26.56140350877193
china-king-brooklyn-2,4.0,6.714285714285714
cafe-jolie-new-york-2,3.0,17.763157894736842
sean-og-tavern-woodside,3.5,10.380952380952381
saint-anns-liquor-depot-bronx,3.0,27.0
two-boots-east-village-new-york,4.0,15.928571428571429
sundaes-and-cones-new-york,4.0,7.833333333333333
dovetail-new-york,4.0,32.09090909090909
lan-cafe-new-york-3,4.0,18.03846153846154
keens-steakhouse-new-york,4.0,14.555555555555555
ciccios-pizza-brooklyn,4.5,17.74074074074074
desnuda-new-york-2,4.0,12.6
barclays-center-brooklyn-2,3.5,7.2
crown-fried-chicken-jersey-city,3.5,7.0
ravagh-persian-grill-new-york-2,4.0,29.6
don-nicos-brooklyn,4.5,18.486486486486488
via-emilia-new-york,4.0,9.583333333333334
the-australian-new-york,3.5,16.705882352941178
morgans-barbecue-brooklyn,4.0,15.1875
nassau-bar-new-york,3.0,14.61111111111111
andres-cafe-and-european-bakery-new-york,4.0,30.666666666666668
turkish-airlines-new-york,2.0,11.1875
tripoli-brooklyn,3.0,18.694444444444443
prosperity-dumpling-new-york,4.5,24.416666666666668
añejo-tribeca-new-york,3.5,20.0
charles-hansons-169-soul-jazz-oyster-bar-new-york,3.5,14.722222222222221
richards-diner-brooklyn,3.5,30.685185185185187
jjs-fusion-astoria,4.0,14.133333333333333
remix-fridays-new-york,5.0,20.28125
caterina-pizza-brooklyn,4.0,11.65625
cock-and-bull-new-york,4.0,10.0
lord-and-taylor-new-york,3.5,20.444444444444443
hane-sushi-new-york,3.5,14.375
5-boro-burger-new-york-3,3.0,23.22222222222222
brickyard-gastropub-new-york,4.0,9.4
soho-cafe-and-grill-astoria-134,3.5,17.42105263157895
starlight-grill-restaurant-and-sweet-corp-east-elmhurst,3.5,14.961538461538462
boswyck-bagels-brooklyn,3.0,20.142857142857142
ny-rehab-pain-management-and-medical-services-pc-astoria-2,2.0,5.125
hampton-inn-brooklyn-downtown-brooklyn,4.0,6.0
amc-loews-lincoln-square-13-new-york,4.0,7.333333333333333
parigot-new-york,3.5,20.4
ariana-afghan-kebab-restaurant-new-york,4.0,21.692307692307693
cong-ly-restaurant-new-york,3.5,19.939393939393938
amc-empire-25-new-york,3.0,10.0
majlis-hookah-lounge-and-cafe-bellerose,3.5,12.5
judys-spanish-restaurant-new-york,3.5,5.0
toribio-restaurant-brooklyn,4.5,22.3125
china-new-star-brooklyn-2,3.5,29.551724137931036
red-hook-lobster-pound-brooklyn,4.0,0.0
giovanni-venti-cinque-restaurant-new-york,3.5,7.666666666666667
sullivan-bistro-new-york,4.0,15.4
schillers-liquor-bar-new-york,3.5,16.11111111111111
c-and-l-of-east-ocean-restaurant-brooklyn,4.0,44.75
winchesters-pub-jamaica,5.0,13.64
zio-ninos-brooklyn,4.0,18.655172413793103
new-pinang-south-east-asian-cuisine-forest-hills,3.0,17.857142857142858
markjoseph-steakhouse-new-york-2,4.0,16.571428571428573
sakura-iv-glendale,3.0,37.0
the-thirsty-scholar-new-york,3.5,19.321428571428573
china-tokyo-brooklyn,3.5,14.236842105263158
salt-and-pepper-new-york-2,2.5,18.636363636363637
puerto-rico-restaurant-pizzeria-brooklyn,3.5,22.21875
121-fulton-street-new-york,3.0,8.5
grimaldis-brooklyn,4.0,9.0
szechuan-gourmet-new-york,3.5,19.514285714285716
360-lounge-queens,4.5,15.136363636363637
the-dojo-new-york-2,4.0,10.625
44-1-2-new-york-2,3.5,18.666666666666668
quan-sushi-new-york,3.5,26.46
la-vue-brooklyn,3.5,25.857142857142858
flower-karaoke-auburndale,4.5,5.25
sheep-station-brooklyn,3.5,16.88
connecticut-muffin-new-york-2,3.0,18.41176470588235
nialls-new-york,4.0,26.72093023255814
doughnut-plant-new-york,4.5,9.714285714285714
golden-dragon-astoria,3.5,22.97530864197531
hunan-house-flushing,4.0,19.142857142857142
skyice-sweet-and-savory-brooklyn-2,4.0,12.294117647058824
mugi-flushing,3.5,18.20408163265306
plaza-diner-new-york,3.0,18.424242424242426
the-cuban-restaurant-and-bar-hoboken-2,4.0,15.619047619047619
piquillo-new-york,3.0,8.444444444444445
san-francisco-de-assis-restaurant-corporation-new-york,3.0,20.0
barracuda-new-york,3.5,16.974358974358974
pig-n-whistle-new-york-3,3.5,11.615384615384615
green-nature-coffee-house-new-york,4.5,15.461538461538462
johns-pizzeria-and-restaurant-jamaica-2,4.0,16.833333333333332
sons-of-essex-new-york,3.5,10.4
salon-de-lafayette-new-york,3.5,12.0
pequena-brooklyn,3.5,12.81132075471698
murrays-cheese-bar-new-york,4.0,12.8
sylvias-restaurant-new-york,3.5,15.379310344827585
carrizal-bar-and-grill-brooklyn,2.5,29.14814814814815
nathans-famous-brooklyn,3.5,14.966666666666667
papa-johns-pizza-new-york-26,3.5,19.107017543859648
pier-a-harbor-house-new-york-2,4.0,0.0
el-gran-castillo-de-jagua-brooklyn,4.0,0.0
cranberrys-brooklyn,4.0,11.11111111111111
holiday-inn-express-corona-2,3.0,7.25
db-bistro-moderne-new-york,3.5,23.470588235294116
mirrors-on-grand-brooklyn,4.5,14.526315789473685
west-elm-market-brooklyn-2,4.0,16.045454545454547
stickys-finger-joint-new-york,4.0,9.466666666666667
big-johns-coffee-shop-and-grill-brooklyn,4.0,15.705882352941176
radegast-hall-and-biergarten-brooklyn,4.0,16.485714285714284
new-world-mall-food-court-flushing,4.0,21.625
beer-authority-new-york,3.5,7.2
soccer-tavern-brooklyn,4.0,15.545454545454545
a-and-c-guyana-bakery-and-restaurant-brooklyn,3.0,13.818181818181818
taco-today-new-york,3.0,21.128205128205128
max-new-york-2,3.5,18.22222222222222
cloud-social-rooftop-bar-new-york,4.5,6.166666666666667
hop-kee-new-york,4.0,21.333333333333332
amnons-kosher-pizza-brooklyn,3.5,20.90566037735849
taco-house-new-york-5,2.5,20.774193548387096
joes-shanghai-new-york-2,4.0,16.583333333333332
i-coppi-di-matilda-new-york,3.5,26.83783783783784
lins-chinese-restaurant-new-york,2.5,29.342105263157894
spicy-tibet-jackson-heights,4.5,7.0
peanut-butter-and-co-new-york,3.5,11.1
jerusalem-cafe-new-york-3,3.0,23.37142857142857
taco-express-new-york-3,4.0,11.0
panorama-cafe-jamaica-3,4.0,24.846153846153847
nyonya-new-york,4.0,27.36082474226804
taste-good-malaysian-cuisine-elmhurst,4.0,16.823529411764707
moes-southwest-grill-new-york,3.0,9.5
pops-brooklyn,3.5,19.785714285714285
yopparai-new-york,4.0,7.428571428571429
vetro-restaurant-and-lounge-howard-beach,4.0,11.666666666666666
maison-premiere-brooklyn,4.0,0.0
ridgewood-thai-ridgewood,3.5,13.807692307692308
718-cyclery-brooklyn-2,5.0,13.9375
elite-pastries-cafe-bayside,3.5,22.4
blind-tiger-ale-house-new-york,4.0,20.40740740740741
tacos-california-brooklyn,3.5,30.36842105263158
room-mate-grace-hotel-new-york,3.0,24.818181818181817
padishah-restaurant-brooklyn,4.0,10.444444444444445
curry-club-new-york,4.0,9.0
dark-room-new-york-2,3.0,27.80952380952381
al-hirschfeld-theatre-new-york,4.0,14.454545454545455
cafe-bacio-new-york-2,3.5,20.857142857142858
the-sampler-bushwick-brooklyn,4.5,5.571428571428571
rosella-coffee-shop-new-york,4.5,8.6
back-forty-west-new-york,3.0,17.28
east-harbor-seafood-palace-brooklyn,4.0,28.6
tacos-y-mas-far-rockaway,4.0,13.857142857142858
anchor-inn-queens,5.0,10.0
sinigual-new-york,3.5,15.823529411764707
go-noodle-new-york,3.0,0.0
bundu-khan-kabab-house-floral-park,3.5,10.652173913043478
zabb-elee-new-york,3.5,0.0
the-china-star-new-york,2.5,22.04
jamaica-fish-market-new-york,4.0,25.46153846153846
hillstone-restaurant-new-york,4.0,0.0
new-china-brooklyn-3,3.5,19.0
pastafina-new-york-3,3.5,22.847826086956523
dunkin-donuts-and-baskin-robbins-new-york-4,3.5,12.28
off-the-wall-frozen-yogurt-new-york,4.0,13.307692307692308
pizza-hut-brooklyn-15,1.5,19.714285714285715
j-and-j-navy-yard-hero-shoppe-brooklyn,3.5,13.346153846153847
empire-szechuan-noodle-house-new-york,3.0,19.209302325581394
mr-wonton-brooklyn,3.5,20.274509803921568
nutripan-2-jamaica-2,4.0,20.714285714285715
trevi-coffee-shop-new-york-2,3.5,15.24
park-avenue-tavern-new-york,4.0,13.375
cafe-bench-flushing,3.5,7.0
leos-deli-grill-brooklyn,4.0,8.0
haven-rooftop-new-york,3.0,6.4
j-and-g-deli-hot-spanish-food-manhattan,4.5,20.333333333333332
hot-bialys-and-bagels-forest-hills,4.0,21.41025641025641
paneorama-italian-bakery-corporation-woodhaven,3.5,26.30952380952381
cellar-58-new-york,3.0,10.161290322580646
artichoke-basilles-pizza-new-york-2,4.0,25.20754716981132
chayhana-salom-brooklyn,4.5,11.214285714285714
peculier-pub-new-york,3.5,23.341463414634145
el-porton-mexican-restaurant-bar-new-york,3.0,20.294117647058822
lechonera-el-barrio-new-york,4.0,17.0
s-dynasty-new-york,3.0,21.08108108108108
ildas-place-ii-elmhurst,1.0,19.272727272727273
the-graham-new-york,4.0,16.75
casa-del-chef-woodside,4.5,0.0
ten-degrees-bar-new-york,4.0,23.17948717948718
arka-lounge-new-york,2.0,12.666666666666666
jacks-sliders-and-sushi-new-york,4.0,13.0
economy-candy-market-new-york,4.5,14.666666666666666
china-inn-express-new-york,3.0,28.5625
momofuku-má-pêche-new-york-2,3.5,10.6
death-and-co-new-york-3,4.0,16.666666666666668
roasting-plant-new-york-3,4.0,13.517241379310345
brooklyn-mac-brooklyn,3.5,9.708333333333334
big-wong-king-new-york,3.5,23.0
awol-eatery-brooklyn,4.5,5.5
pappagallo-restaurant-middle-village,4.5,21.214285714285715
laoma-malatang-flushing,3.5,16.555555555555557
french-louie-boerum-hill,4.0,7.0
savory-and-sweet-manhattan-5,3.0,15.91304347826087
amla-new-york,4.0,17.486486486486488
triangolo-pizza-brooklyn,4.0,23.533333333333335
newsbar-new-york-2,3.0,14.692307692307692
trattoria-l-incontro-astoria-2,4.5,26.146341463414632
loukoumi-taverna-astoria-2,4.0,16.09375
nom-wah-tea-parlor-new-york,3.5,12.2
benares-new-york-2,4.0,25.363636363636363
maze-by-gordon-ramsay-new-york,3.5,30.045454545454547
ovis-place-brooklyn,4.0,21.725
rossinis-new-york,3.5,17.545454545454547
doughnut-plant-new-york,4.5,17.142857142857142
dumplings-and-things-brooklyn,3.5,8.333333333333334
lunch-box-new-york,4.0,10.153846153846153
american-girl-cafe-manhattan,3.5,15.958333333333334
the-carnegie-club-new-york-2,4.0,21.333333333333332
roccos-calamari-brooklyn,4.0,11.192307692307692
lucky-star-kitchen-inc-parsippany,3.0,19.0
lys-chinese-restaurant-fresh-meadows,3.0,34.9
best-buy-theater-new-york,3.5,21.379310344827587
mercury-lounge-new-york,3.5,13.666666666666666
auntie-annies-edison,1.5,15.181818181818182
little-sicily-pizza-new-york,2.5,20.473684210526315
mothers-brooklyn-2,3.5,26.12121212121212
papas-kitchen-woodside,4.5,15.571428571428571
nyc-social-new-york,3.0,6.25
hirokos-place-new-york,4.0,20.307692307692307
olivers-astoria-astoria,4.0,12.75
new-panda-restaurant-new-york,3.5,20.73076923076923
gemini-diner-new-york-2,3.5,15.386363636363637
slice-new-york-2,2.5,23.142857142857142
shirin-cafe-manalapan,4.5,7.571428571428571
hush-manhattan-spa-for-men-manhattan,5.0,22.558823529411764
la-dulce-vida-corona,4.5,18.17241379310345
flru-juicy-brooklyn,3.0,8.0
lady-mendls-tea-salon-new-york,3.5,18.485714285714284
collados-restaurant-brooklyn-2,3.5,28.633333333333333
royal-india-palace-south-richmond-hill,3.5,28.18867924528302
strip-house-new-york-5,4.0,23.333333333333332
skytown-brooklyn,3.5,20.0
casa-asia-whitestone-35,3.5,15.485714285714286
le-bateau-ivre-new-york-2,4.0,14.045454545454545
rare-bar-and-grill-new-york-4,3.5,16.4
taszo-espresso-bar-new-york,4.0,6.8
il-violino-new-york,3.5,25.64
spitzers-corner-new-york,3.5,20.0
lukes-lobster-new-york,4.0,7.0
tanoreen-brooklyn-2,4.0,11.304347826086957
osteria-morini-new-york,4.0,3.6
mahzen-grill-brooklyn,4.5,11.666666666666666
j-and-d-pizza-rego-park,3.0,12.16
mokbar-new-york,4.0,13.117647058823529
mr-bagel-ridgewood,3.0,23.444444444444443
brasserie-cognac-east-new-york,3.5,21.045454545454547
vinicios-restaurant-corona,4.0,19.29032258064516
sweet-island-cafe-ridgewood,5.0,9.25
gong-cha-new-york-2,4.0,21.125
per-se-new-york,4.5,11.8
brooklyn-heights-wine-bar-brooklyn,3.5,18.695652173913043
court-street-grocers-brooklyn,4.5,24.32608695652174
ivy-new-york-4,3.5,19.76923076923077
jimbos-restaurant-and-bar-astoria,3.5,5.0
2-bros-pizza-new-york,4.0,18.63157894736842
barcelona-bar-new-york,4.0,20.0
molloys-irish-pub-new-york,4.0,22.56
golden-king-bakery-new-york,3.0,15.181818181818182
trattoria-inwood-new-york,3.5,22.785714285714285
the-palm-court-new-york,3.5,16.142857142857142
the-social-butterfly-brooklyn,3.5,15.84
nine-cakes-brooklyn,4.5,35.888888888888886
dino-brooklyn,3.5,26.733333333333334
carval-pizzeria-new-york,4.5,12.125
centre-melts-new-york,3.5,19.928571428571427
bar-tano-brooklyn,4.0,15.61111111111111
salvation-taco-new-york,3.0,22.41860465116279
gruppo-new-york,4.5,9.285714285714286
la-fonda-del-sol-new-york,3.5,14.142857142857142
shervins-cafe-new-york,4.0,12.545454545454545
panda-garden-restaurant-woodside,3.0,14.363636363636363
district-tap-house-new-york,4.0,7.166666666666667
freefoods-nyc-new-york,3.0,25.675
bugs-new-york,4.5,10.333333333333334
d-and-s-market-place-new-york,4.0,13.733333333333333
bbq-hut-sunnyside,3.0,8.5
alberto-restaurant-forest-hills,4.0,14.961538461538462
san-loco-new-york-3,3.5,20.64814814814815
sun-chan-japanese-restaurant-new-york,3.5,25.387755102040817
double-crispy-bakery-new-york,3.5,25.75
pop-pub-new-york,3.5,17.620689655172413
lung-sing-bakery-brooklyn,5.0,9.857142857142858
gabrielas-pizzeria-and-restaurant-astoria,2.0,15.166666666666666
juice-hugger-cafe-brooklyn-2,4.5,4.285714285714286
pearl-street-diner-new-york,3.0,28.872340425531913
el-diablito-taqueria-new-york,4.0,7.2
salud-new-york-3,4.5,22.583333333333332
express-coffee-shop-brooklyn,3.5,22.666666666666668
shanghai-cafe-new-york-4,3.5,27.38888888888889
franks-trattoria-new-york,3.0,37.91428571428571
cafe-chili-brooklyn,3.0,21.15
oda-house-new-york,4.0,15.592592592592593
tete-bistronomie-highland-park-3,3.5,33.8235294117647
josephs-new-york-3,3.5,25.784615384615385
ofrenda-new-york,4.0,31.413793103448278
neighborhood-pizza-howard-beach,4.0,10.666666666666666
montauk-club-brooklyn,4.0,15.666666666666666
draft-barn-brooklyn,3.5,7.875
toloache-new-york-2,4.0,14.714285714285714
one-stop-pizza-and-restaurant-astoria,3.0,12.846153846153847
g-lounge-new-york,3.5,24.03846153846154
jules-bistro-new-york,4.0,23.980392156862745
broadway-dive-bar-new-york,3.5,11.384615384615385
mings-restaurant-new-york-2,2.5,22.16216216216216
stella-34-trattoria-new-york,4.0,17.0625
connies-pizzeria-brooklyn,3.5,23.318181818181817
alpha-fusion-new-york-2,3.5,30.745098039215687
amaze-new-york,3.0,36.232142857142854
nick-and-stefs-steakhouse-new-york,3.5,12.25
joes-shanghai-new-york-2,4.0,21.03125
buddha-bodai-new-york,4.0,31.06896551724138
maries-crisis-new-york,4.0,18.263157894736842
seven-one-ocho-elmhurst,2.5,7.961538461538462
mee-thai-brooklyn,3.5,20.464285714285715
spring-street-natural-restaurant-new-york,3.5,13.4
yo-sushi-japanese-restaurant-new-york,2.5,28.6
the-diamond-brooklyn,4.0,11.0
born-thai-brooklyn-2,3.5,15.241379310344827
thai-elephant-astoria,3.0,23.941176470588236
club-a-steakhouse-new-york,4.5,2.0
rock-center-cafe-new-york,3.0,12.642857142857142
shanghai-asian-manor-new-york,4.0,8.75
le-cirque-new-york,3.5,10.0
gandhi-fine-indian-cuisine-brooklyn,4.5,30.31578947368421
philippine-bread-house-jersey-city,4.0,19.8125
turtle-bay-new-york-2,2.5,14.5
barney-greengrass-new-york,4.0,15.538461538461538
big-daddys-new-york-4,3.0,14.964285714285714
jean-georges-new-york,4.5,22.142857142857142
hells-chicken-new-york,4.0,20.652173913043477
tuk-tuk-long-island-city,4.0,28.204545454545453
adoro-lei-new-york,5.0,12.0
pretzel-king-jamaica,5.0,9.2
232-brooklyn,3.5,8.222222222222221
leos-pizza-astoria,4.5,18.1875
bukhara-grill-new-york,3.5,21.844444444444445
santo-domingo-bakery-new-york,3.5,20.94736842105263
mission-escape-games-new-york,5.0,12.0
traditional-hunan-style-flushing,4.5,29.233333333333334
clyde-fraziers-wine-and-dine-new-york,3.5,7.444444444444445
steak-n-shake-new-york,3.5,22.384615384615383
isa-brooklyn-2,3.5,14.178571428571429
the-meatball-shop-new-york,4.0,15.708333333333334
infirmary-new-york,3.5,21.565217391304348
pollitos-mexican-bistro-broadway-triangle,4.5,9.0
dunkin-donuts-and-baskin-robbins-new-york-4,3.5,13.65
bawarchi-indian-cuisine-new-york-2,4.5,26.48
pizza-cucina-of-ridgewood-ridgewood-4,4.0,17.555555555555557
the-penny-farthing-new-york,3.0,14.52
sybils-bakery-south-richmond-hill,3.5,25.517241379310345
kanoyama-new-york,4.0,26.30952380952381
circo-new-york,3.5,13.384615384615385
trattoria-trecolori-new-york,4.0,17.275862068965516
charlies-sports-bar-woodside,4.5,8.11111111111111
craft-new-york,4.0,12.38888888888889
fireside-new-york-2,3.5,17.82608695652174
zinc-bar-new-york-2,3.5,13.357142857142858
dangerfields-new-york,3.0,18.041666666666668
jennifers-way-bakery-new-york,3.5,5.857142857142857
sabas-pizza-new-york,3.0,13.451612903225806
via-trenta-osteria-and-wine-bar-astoria,4.0,12.75
plan-b-new-york-6,3.5,35.306666666666665
5-and-diamond-new-york,3.5,27.441176470588236
gyu-kaku-japanese-bbq-new-york-2,4.0,0.0
kuro-kuma-espresso-and-coffee-new-york,4.5,9.666666666666666
famous-yemen-sweets-new-york,4.0,11.0
pergola-new-york,3.5,38.574074074074076
bacchus-bistrot-a-vins-brooklyn,4.0,15.027027027027026
pecas-y-mas-corp-sunnyside,4.0,20.384615384615383
deja-vu-astoria-2,4.0,9.714285714285714
royal-diner-brooklyn,3.5,24.06896551724138
ruths-chris-steak-house-new-york-3,4.0,12.692307692307692
rice-and-beans-new-york,4.0,7.833333333333333
imperial-pizzeria-and-restaurant-lindenhurst,3.0,28.956521739130434
zorbas-souvlaki-plus-astoria,4.0,29.641025641025642
albany-manor-brooklyn,2.0,13.076923076923077
dorado-tacos-new-york-2,4.0,16.84375
wok-city-new-york,3.5,33.51282051282051
new-gookies-kitchen-rosedale,3.5,18.78787878787879
cafe-champignon-new-york-3,3.5,21.166666666666668
club-a-steakhouse-new-york,4.5,12.2
the-mean-fiddler-new-york,3.0,9.8
abigail-kirsch-at-pier-sixty-chelsea-piers-new-york,4.5,16.77777777777778
papa-johns-pizza-new-york-26,3.5,0.0
dugout-pub-and-grill-staten-island,4.0,25.128205128205128
waldys-wood-fired-pizza-and-penne-new-york-5,4.0,13.5625
the-pullman-kitchen-new-york,4.0,17.571428571428573
brgr-new-york,2.5,16.321428571428573
caffebene-new-york-11,3.0,23.06
harlem-original-fish-and-chips-new-york,4.0,6.222222222222222
westway-bagel-brooklyn-2,5.0,4.0
the-three-diamond-door-brooklyn,4.0,5.142857142857143
antique-garage-new-york,3.5,15.555555555555555
udu-cafe-flushing,3.5,26.88135593220339
jacks-restaurant-and-bar-new-york-2,3.0,13.11111111111111
libertador-new-york,3.5,8.0
crystal-manor-brooklyn,3.0,8.875
sacs-place-astoria,3.5,11.48
mcsorleys-old-ale-house-new-york,4.0,22.18421052631579
suki-sushi-brooklyn-2,4.0,28.071428571428573
the-dl-new-york,2.5,21.333333333333332
barista-panini-house-long-island-city,4.5,13.0
luntey-commons-brooklyn,4.0,14.066666666666666
merrion-square-new-york-2,3.5,19.085714285714285
legend-55-new-york,3.5,39.6
gaia-italian-café-new-york,4.5,16.071428571428573
brod-kitchen-new-york-3,4.0,24.20689655172414
olivier-bistro-brooklyn,4.0,14.166666666666666
jk-bakery-flushing,4.0,19.26923076923077
the-shady-lady-astoria,3.5,28.03030303030303
sin-bin-new-york,3.5,20.444444444444443
terraza-7-elmhurst-2,4.0,6.75
flacos-pizza-new-york,3.0,15.08695652173913
luv-n-oven-pizza-brooklyn,2.5,21.91304347826087
davids-bagels-new-york,4.0,19.4
the-gander-new-york,4.0,7.5
red-star-sandwich-shop-brooklyn,4.0,20.5
golden-sand-new-york-2,4.5,38.5
stewarts-drive-in-kearny,3.5,0.0
mikes-bistro-new-york,3.5,13.0
maysville-new-york,4.0,17.928571428571427
white-manna-hackensack,4.0,16.076923076923077
seventh-mansion-ktv-flushing,2.5,42.0
tasty-hand-pulled-noodles-new-york,4.0,5.0
in-days-of-old-furniture-refinishing-hillside,2.5,12.6
zoni-bros-brooklyn,2.0,12.0
china-pearl-seafood-restaurant-elmhurst-2,4.0,31.339285714285715
okeanos-astoria,3.0,15.173913043478262
stumptown-coffee-roasters-new-york,4.5,13.666666666666666
fao-cafe-manhattan,2.5,12.714285714285714
cafe-de-la-esquina-brooklyn,2.5,16.08695652173913
alis-trinidad-roti-shop-brooklyn-2,4.0,11.625
boston-pizza-and-subs-astoria,2.5,23.704545454545453
blimpie-hoboken,4.5,15.99438202247191
pizza-heaven-brooklyn,3.0,18.636363636363637
the-rock-shop-brooklyn,3.5,12.64516129032258
ramas-roti-shop-new-york,3.5,15.035714285714286
malaparte-new-york,4.0,24.785714285714285
el-rio-grande-new-york,3.5,8.285714285714286
mama-tinas-pizza-new-york,2.5,19.24
el-patio-queens-village,3.5,20.32075471698113
pegu-club-new-york,4.0,17.433333333333334
jeepney-new-york,4.0,12.142857142857142
nat-sherman-international-new-york,4.5,34.372093023255815
oddfellows-ice-cream-co-brooklyn-2,4.0,7.333333333333333
maharlika-new-york,4.0,23.097560975609756
amina-thai-jamaica,3.0,25.727272727272727
cafe-minto-flushing,4.0,17.076923076923077
casa-mezcal-new-york,3.5,23.779661016949152
lusardis-new-york,4.0,21.166666666666668
great-wall-new-york,4.5,18.444444444444443
sushi-time-forest-hills,4.5,7.444444444444445
banhmigos-brooklyn,4.0,6.0
marea-new-york,4.0,20.413793103448278
american-express-new-york-14,2.5,6.333333333333333
queen-of-sheba-new-york,3.5,12.565217391304348
marias-restaurant-brooklyn,3.0,20.847826086956523
tehuitzingo-new-york,4.0,22.8
new-star-cafe-new-york,3.5,16.25
new-kam-hing-coffee-shop-new-york,4.5,13.0
patmar-bake-shop-springfield-gardens,4.0,15.651162790697674
the-halal-guys-new-york-2,4.5,23.375
neighborhood-natural-medicine-brooklyn-2,5.0,0.0
khans-gyro-and-fried-chicken-brooklyn,4.0,14.307692307692308
the-patriot-saloon-new-york,3.5,21.244444444444444
astoria-bowl-astoria,3.5,15.217391304347826
cubana-socíal-brooklyn-2,4.0,20.8
bar-360-new-york,3.0,9.777777777777779
hotel-delmano-brooklyn,4.0,9.25
rich-village-restaurant-brooklyn,4.5,15.833333333333334
esquire-lounge-brooklyn,2.5,9.642857142857142
apple-store-new-york-2,3.5,2.3333333333333335
miss-lilys-new-york,3.5,29.08888888888889
pair-wine-and-cheese-brooklyn,5.0,15.0
yum-yum-queens-sunnyside,3.0,27.424242424242426
darrows-farm-fresh-takeout-new-york-3,3.5,0.0
little-vincents-pizza-new-york,3.0,0.0
schnippers-quality-kitchen-new-york,3.5,13.933333333333334
ippudo-ny-new-york,4.0,0.0
bay-house-asian-bistro-inc-staten-island,5.0,19.53846153846154
les-halles-new-york-2,3.5,17.526315789473685
trattoria-alba-new-york,3.5,8.791666666666666
dram-shop-brooklyn,4.0,48.78947368421053
bombay-masala-brooklyn,4.0,23.391304347826086
the-algonquin-hotel-times-square-autograph-collection-new-york,4.0,25.823529411764707
club-macanudo-new-york,4.0,21.352941176470587
bread-plus-brooklyn,3.5,24.25
delaney-barbecue-smokeline-new-york,4.0,5.0
tikka-garden-jamaica,3.0,31.723076923076924
1-oak-new-york,3.0,36.476190476190474
the-folly-new-york,4.5,2.0
nu-cafe-47-brooklyn,5.0,16.17142857142857
cheri-new-york-2,3.5,25.11111111111111
sunny-and-annies-new-york,4.5,20.258064516129032
luannes-wild-ginger-all-asian-vegan-new-york,4.0,16.64
clay-health-club-spa-new-york,4.5,5.0
bubbly-tea-new-york,4.0,11.473684210526315
district-12-new-york-2,3.0,18.181818181818183
new-york-university-college-of-dentistry-new-york,3.0,4.833333333333333
bocca-bliss-new-york,3.0,12.0
matchabar-brooklyn,4.0,6.333333333333333
l-angolo-pizza-and-pasta-richmond-hill,3.5,6.533333333333333
the-powerhouse-arena-brooklyn,4.0,12.142857142857142
shake-shack-new-york-5,4.0,0.0
studio-10-nail-spa-rockaway-park,4.0,7.0
brothers-bagels-brooklyn,3.5,15.666666666666666
ramonas-bakery-jamaica,3.0,20.61111111111111
the-stanton-social-new-york,4.0,21.0
cafe-select-new-york,3.5,0.0
